time,row,col,demand
403,0,6,186
638,6,3,11
151,5,6,0
676,7,3,21
77,4,5,4
178,0,6,12
668,0,1,12
208,1,7,56
612,6,3,0
556,4,5,68
270,1,1,0
587,2,1,0
665,1,7,204
673,1,5,173
172,5,5,4
563,3,7,16
624,0,5,97
660,2,4,71
307,2,0,0
330,6,3,0
491,4,7,0
419,0,3,0
387,0,7,53
149,5,0,0
204,7,4,0
13,1,3,118
126,1,5,7
719,2,1,0
210,4,0,0
117,0,7,63
109,1,3,40
103,0,5,0
553,1,1,0
521,6,5,53
299,7,7,0
421,7,2,0
243,0,0,0
584,7,5,0
342,3,7,6
81,5,1,6
397,3,2,18
273,7,3,0
484,3,5,86
95,0,0,0
151,5,7,0
596,7,6,17
608,0,1,0
729,5,4,45
628,4,7,37
179,5,7,15
615,1,5,64
230,2,6,26
265,3,5,75
659,0,2,12
555,1,5,152
141,1,2,28
131,7,2,0
155,6,3,7
729,4,6,177
139,7,2,0
106,1,3,27
435,6,6,8
500,1,7,137
175,7,0,0
560,6,6,0
18,1,6,865
138,1,5,348
247,4,0,0
722,5,7,222
275,1,6,79
237,1,0,0
199,3,7,8
234,1,7,13
157,2,3,69
609,2,5,0
258,2,1,0
186,5,6,15
119,1,7,27
349,0,2,48
655,0,7,20
529,3,7,25
193,3,5,56
405,6,6,7
127,1,3,0
375,5,4,57
217,1,1,5
633,7,7,0
114,3,7,10
5,6,3,0
169,1,4,7
243,5,0,0
515,0,2,9
263,1,0,0
499,2,5,195
426,2,3,55
251,5,3,0
28,2,6,3
631,0,0,11
467,1,3,0
492,6,1,0
644,6,6,11
354,5,6,71
457,3,3,27
609,5,4,0
631,5,6,11
175,1,4,0
667,1,7,216
160,3,6,955
395,1,2,0
662,0,5,153
81,2,4,91
467,5,3,0
397,0,4,48
84,6,3,4
478,3,5,560
630,0,6,49
479,3,5,379
155,2,0,4
726,0,3,826
127,1,0,0
439,3,6,33
445,2,4,13
612,6,7,18
434,1,7,197
165,2,6,1477
328,6,3,0
114,3,6,40
390,5,0,0
352,4,2,0
365,0,1,0
306,6,5,9
297,1,4,0
370,1,5,0
245,6,0,0
546,0,0,0
249,7,0,0
13,4,0,0
620,1,0,0
122,7,5,4
675,3,1,12
598,5,3,17
656,3,3,12
72,3,4,26
645,5,1,0
697,4,2,0
178,0,2,0
161,0,1,4
709,7,7,0
256,5,2,0
409,7,7,31
615,6,1,0
46,1,4,11
539,7,2,0
192,2,6,12
105,1,0,0
552,6,5,16
263,2,0,0
627,6,1,0
668,3,7,153
60,7,3,6
140,0,7,222
408,5,7,87
636,3,0,0
352,0,5,227
630,5,1,37
724,4,4,213
58,6,4,9
95,0,2,26
160,5,4,4
334,6,4,6
647,6,6,11
356,7,2,0
5,7,1,0
98,2,5,27
389,3,3,23
408,4,4,55
577,6,2,0
71,7,5,0
179,4,0,0
60,2,4,262
612,2,4,11
251,2,2,9
728,1,1,0
84,7,3,28
634,7,5,11
274,2,5,5
7,6,4,0
650,2,3,141
54,2,1,0
404,7,0,0
38,5,2,3
154,0,6,263
131,4,3,17
726,0,2,368
220,0,1,0
336,2,7,71
551,4,0,0
67,6,1,0
352,4,1,0
242,6,4,17
9,1,7,331
547,3,1,0
214,6,1,0
723,0,5,812
629,6,6,0
153,5,0,0
117,4,2,0
677,5,7,41
427,4,1,24
142,7,4,0
615,0,2,36
106,3,3,20
6,2,5,0
559,0,6,0
658,6,4,12
514,4,2,0
98,7,1,0
199,4,5,5
335,6,1,0
307,0,7,64
26,2,3,9
276,4,0,0
491,6,2,0
246,3,3,5
695,5,6,41
630,5,6,60
449,4,1,13
534,3,5,49
531,6,5,31
286,5,7,18
436,2,5,40
370,4,2,0
383,7,5,7
92,3,1,4
443,7,0,0
199,5,6,0
29,0,6,0
602,6,7,36
43,7,3,0
83,7,1,0
419,4,3,7
60,0,6,162
519,3,4,143
524,6,6,53
681,5,7,0
205,7,1,0
531,7,5,15
26,1,5,14
437,5,2,25
332,3,4,42
447,7,2,0
277,2,0,0
627,3,1,0
305,5,2,0
204,4,2,0
636,1,0,0
303,6,3,0
390,0,1,0
381,6,6,22
103,1,1,0
84,6,1,0
91,7,5,22
316,4,4,67
160,7,5,11
158,4,6,263
78,3,1,0
357,4,5,129
65,3,7,259
370,5,7,0
715,1,4,238
539,4,0,0
377,1,0,0
673,7,3,21
560,4,7,52
375,4,5,39
475,7,5,8
321,0,0,6
579,0,6,176
704,3,3,22
440,6,5,20
378,1,1,46
163,7,2,0
631,1,2,19
464,2,3,0
41,3,2,9
311,2,3,58
648,2,2,102
494,3,3,159
560,3,2,0
385,2,3,101
508,2,6,176
98,3,0,0
470,3,3,27
619,4,5,149
635,0,1,0
218,0,1,8
252,5,6,0
441,0,0,0
605,4,1,11
298,1,3,15
324,1,5,20
135,1,4,21
399,4,0,0
406,2,3,131
439,7,4,13
69,1,6,1180
1,2,4,8
372,3,3,35
622,2,5,57
141,1,0,4
120,4,7,24
593,6,2,17
448,4,0,8
15,0,6,164
618,3,4,103
481,1,4,36
667,7,3,0
140,5,5,98
309,2,5,104
161,3,6,1175
127,5,5,4
156,4,3,4
289,3,0,0
209,0,3,36
176,2,1,0
63,1,5,286
477,7,2,0
124,7,0,0
672,1,6,897
658,1,6,20
110,1,3,43
640,4,6,78
130,2,0,4
11,5,0,0
134,4,5,226
581,6,1,0
566,3,5,84
579,2,5,210
306,3,6,30
403,5,5,41
368,1,1,0
309,6,7,43
176,0,4,0
327,4,2,0
34,4,0,3
306,0,4,55
53,5,2,0
193,7,7,0
618,7,6,0
625,5,7,19
511,2,7,0
204,7,1,0
353,1,0,0
470,6,6,8
240,0,0,9
29,5,3,0
124,1,7,4
47,7,6,3
140,0,1,7
143,3,2,7
28,1,5,6
372,5,3,11
369,6,2,0
27,5,5,0
613,7,3,0
571,7,1,0
525,0,6,275
411,4,6,118
137,2,6,934
479,1,0,0
311,2,2,43
360,6,2,0
92,6,7,79
512,1,1,0
225,3,6,8
380,3,0,0
511,2,2,0
718,0,5,134
127,2,7,0
7,0,5,3
154,5,2,0
705,3,5,259
585,5,0,0
638,7,0,0
671,3,2,31
466,6,0,0
446,0,5,13
656,0,7,12
240,2,1,0
566,0,1,0
216,3,1,5
111,0,3,60
554,1,0,0
366,2,5,17
404,6,6,18
144,4,2,4
391,2,6,18
96,2,4,54
663,1,5,184
661,6,1,0
371,6,4,0
536,2,0,0
125,3,4,0
624,4,4,164
423,0,7,82
432,7,0,0
72,4,4,26
579,7,6,10
379,2,3,103
243,5,7,31
366,1,2,11
373,0,2,68
714,2,1,0
155,5,6,37
198,4,5,0
359,4,3,152
538,6,1,0
606,5,0,0
543,7,2,0
101,2,2,4
456,6,2,0
590,4,5,122
627,4,5,194
444,7,5,0
247,4,5,0
246,5,4,0
10,7,7,8
594,2,0,0
722,0,2,118
633,7,0,0
445,3,3,33
159,7,3,25
422,7,7,7
311,0,7,289
487,0,3,14
249,4,4,0
727,3,1,36
498,6,0,0
592,1,0,27
650,7,6,12
476,6,0,0
649,4,3,153
325,4,0,0
258,5,6,311
672,4,7,148
421,3,6,24
489,4,4,0
116,1,2,40
1,0,6,8
728,1,4,141
168,5,1,7
428,4,4,70
700,4,6,899
631,4,4,19
190,4,6,15
607,6,5,18
94,5,2,0
611,5,6,0
320,5,2,0
494,1,4,72
81,7,4,4
616,1,3,82
619,5,2,0
229,5,7,5
564,6,0,0
142,6,4,13
604,3,7,167
698,7,0,0
441,6,3,0
536,0,1,0
238,1,1,0
101,0,1,0
341,6,1,0
245,1,6,0
59,6,6,0
184,7,4,7
109,6,3,6
521,3,4,137
114,7,5,0
70,3,5,427
458,6,0,0
237,1,6,34
311,4,3,104
643,3,7,37
527,1,1,9
163,0,2,66
583,2,7,0
572,6,4,16
427,3,7,39
127,4,3,0
390,4,6,11
16,1,3,60
434,6,2,20
271,6,2,0
315,6,4,10
124,1,4,4
128,5,7,13
286,0,1,9
49,3,5,34
679,1,2,12
165,6,2,0
268,7,2,0
363,4,5,79
342,7,4,6
598,0,1,44
571,6,3,32
245,7,5,0
657,7,6,82
253,1,0,0
657,6,4,12
96,1,6,29
300,3,2,9
630,6,0,0
243,6,1,0
442,5,4,0
704,5,0,0
503,1,0,8
597,1,4,34
137,3,5,1094
371,3,3,7
546,1,4,25
265,1,5,38
627,3,7,67
393,3,0,0
344,3,1,0
130,0,6,59
495,2,7,72
339,1,3,91
640,3,6,49
564,0,3,74
490,2,2,0
612,5,7,28
671,0,5,988
540,2,4,55
278,6,1,0
409,2,2,55
114,1,5,23
119,7,0,0
51,7,1,0
257,4,1,14
383,0,0,11
685,5,3,0
446,5,1,0
248,3,6,0
613,3,0,0
128,5,3,87
572,7,7,10
644,3,0,19
105,5,6,0
523,2,2,29
385,7,0,0
284,7,6,0
152,4,5,7
438,2,4,45
60,5,4,15
723,3,4,281
675,5,1,0
626,6,5,49
284,6,6,32
391,2,4,18
718,5,7,125
25,1,6,3
222,7,6,0
529,1,0,0
349,0,6,71
611,7,2,0
662,6,0,0
398,6,2,0
576,4,1,34
606,7,7,36
15,3,1,3
441,2,6,33
403,2,7,66
529,6,0,0
657,4,7,0
546,6,7,9
643,6,4,0
568,5,5,32
228,5,2,0
186,1,5,24
213,7,7,12
126,7,2,0
684,6,6,41
651,0,0,12
101,6,2,0
355,0,3,98
112,1,6,10
506,7,1,0
86,4,7,209
618,7,3,0
352,0,2,44
462,6,0,0
419,4,1,0
104,3,1,0
120,3,2,11
349,1,4,44
256,6,0,0
41,0,4,376
523,5,1,0
676,6,0,0
92,1,2,89
114,4,5,33
326,4,5,51
22,6,0,0
371,1,2,0
66,1,1,3
409,6,0,0
251,7,2,0
681,4,0,0
91,2,0,0
188,6,5,7
522,7,4,9
317,6,0,0
440,7,0,0
300,0,0,6
185,0,7,38
570,0,7,261
674,5,7,41
74,1,0,0
677,2,2,21
317,3,3,20
498,6,2,0
607,7,5,0
398,7,0,0
97,0,3,10
346,7,3,0
210,0,2,20
501,6,3,8
355,3,7,48
456,0,5,77
407,4,4,60
209,7,0,0
646,4,0,11
371,3,2,0
525,2,1,0
94,7,6,4
295,1,2,6
616,3,6,46
138,2,1,0
21,5,7,19
679,5,1,0
191,3,3,31
470,1,6,61
46,3,1,3
221,6,1,0
671,5,2,31
618,3,5,128
80,6,6,0
547,4,4,40
66,3,4,171
232,0,7,34
323,3,6,0
581,6,7,0
80,1,4,19
99,3,5,4
693,2,5,235
137,3,0,4
717,1,1,0
299,0,5,0
260,7,3,0
51,5,0,0
703,6,7,22
678,0,1,0
547,5,4,15
406,0,0,18
89,7,1,0
150,4,5,0
170,3,0,0
297,0,3,0
722,0,0,0
174,4,3,7
391,3,0,0
181,5,3,0
448,7,6,0
22,4,0,0
28,5,3,0
387,6,2,0
182,4,5,46
375,2,4,199
333,1,1,6
224,2,0,0
200,4,2,0
134,6,2,0
128,1,3,87
476,1,1,8
33,6,1,0
658,2,5,0
245,7,3,5
333,0,6,396
689,6,6,0
558,2,7,58
372,6,7,39
284,6,2,0
369,7,5,0
34,5,4,218
619,1,2,64
472,2,7,34
135,7,5,7
39,4,1,14
251,0,4,9
10,4,2,0
151,6,4,0
655,2,3,63
694,2,2,74
718,6,6,35
40,0,3,89
456,4,7,233
469,4,7,117
295,5,0,6
726,3,4,399
250,5,7,5
78,4,6,0
32,1,3,32
643,3,6,78
39,5,2,3
238,2,4,34
125,4,0,0
308,6,5,9
565,7,3,0
252,0,3,36
710,0,4,0
345,7,0,0
701,4,4,99
7,4,6,0
714,2,3,91
643,7,7,19
622,4,0,0
564,6,7,16
730,2,3,104
604,1,5,110
118,5,3,0
587,3,1,0
351,5,7,33
599,1,7,149
654,3,3,71
99,1,2,10
71,3,2,0
692,7,0,0
691,6,3,0
358,4,3,33
95,3,3,19
587,2,0,0
507,7,4,9
186,5,3,0
347,6,4,0
654,3,5,31
340,2,2,27
331,0,4,26
279,4,1,9
379,7,7,7
20,2,0,3
654,7,2,0
329,1,7,87
583,0,0,17
727,0,2,458
376,1,2,39
539,0,5,0
50,5,2,0
658,1,3,0
390,1,4,7
484,3,1,0
457,4,3,61
537,2,6,0
169,7,6,15
305,4,6,138
433,3,4,99
249,0,1,0
719,3,1,35
660,7,7,0
561,5,4,10
718,2,2,78
592,0,5,98
643,4,7,127
483,6,7,0
458,4,4,117
688,5,0,0
355,6,2,0
38,3,4,115
147,5,7,4
666,6,3,521
37,6,5,6
117,5,1,0
444,7,3,0
247,2,1,0
369,6,1,0
445,5,0,0
647,6,5,86
379,4,7,46
28,4,1,3
586,0,4,10
258,0,3,31
436,1,0,8
534,5,1,0
104,6,1,0
484,6,5,14
702,4,2,0
605,7,6,28
724,6,4,45
87,4,1,10
699,0,4,203
307,7,5,49
46,1,1,3
3,5,4,0
115,6,6,20
656,7,1,0
2,5,5,0
344,1,7,0
109,7,5,20
232,5,7,13
299,6,6,30
450,4,4,86
203,3,3,25
11,3,5,164
341,5,0,0
393,4,6,0
314,7,3,0
601,6,3,0
421,0,5,39
224,7,1,0
348,7,1,0
450,1,5,40
287,0,4,38
322,2,4,0
257,2,6,139
178,6,0,0
136,6,1,0
686,6,4,0
160,7,0,0
408,0,7,383
717,7,4,22
235,6,4,0
650,5,3,0
46,6,2,6
424,6,7,12
265,2,6,70
254,0,7,27
727,1,5,1629
448,1,4,20
481,6,3,0
713,4,3,0
371,7,3,0
244,6,0,0
726,3,0,0
457,2,1,13
651,1,7,71
542,3,6,151
44,7,1,0
525,3,1,0
20,3,5,604
3,7,2,0
494,4,0,0
173,1,4,0
607,5,6,0
323,5,2,0
465,7,1,0
519,4,0,0
279,6,1,0
37,6,2,9
70,4,7,12
23,6,1,0
72,2,6,44
726,2,3,840
433,0,0,13
560,6,0,0
139,7,5,7
120,2,1,0
519,3,1,38
563,1,2,10
579,5,7,27
570,2,4,126
64,7,6,19
406,4,4,66
444,5,0,0
20,0,3,104
708,5,3,0
518,4,4,47
589,0,7,54
709,7,3,0
552,6,7,16
101,3,1,0
520,4,4,76
525,2,7,129
387,5,5,23
391,4,6,0
69,1,0,0
254,5,2,0
654,0,1,0
245,6,7,5
434,0,4,131
630,5,5,60
32,3,4,9
718,5,2,0
619,5,3,28
698,2,6,596
407,1,6,1096
637,0,1,0
122,3,1,4
637,2,1,0
158,7,2,0
87,5,6,211
591,2,2,78
348,1,7,27
648,1,6,82
151,3,7,0
415,3,3,19
44,2,4,106
467,4,5,0
429,6,5,31
49,6,7,6
226,1,2,5
358,1,2,37
261,7,5,5
609,3,2,11
320,6,2,0
699,5,2,43
546,7,7,0
369,5,4,0
416,4,7,12
660,2,6,31
93,2,6,117
384,7,6,41
525,0,0,0
609,1,5,0
155,6,5,14
424,1,7,51
484,0,3,81
584,3,4,0
389,5,1,0
415,2,6,24
230,7,1,0
502,0,2,72
183,7,2,0
319,3,6,16
209,2,6,177
632,1,5,11
502,7,3,0
579,0,4,61
720,2,5,340
402,3,5,202
70,6,6,9
390,5,7,11
516,5,7,0
166,2,2,7
551,6,6,71
295,6,1,6
547,2,2,129
422,4,3,12
430,5,2,43
664,1,2,153
593,3,4,203
329,1,3,87
387,7,7,0
206,5,3,16
527,3,5,579
515,5,3,0
208,3,4,68
222,7,0,0
98,7,2,0
495,1,2,167
5,4,7,0
221,4,0,0
612,6,4,0
281,1,6,23
726,2,7,1402
134,2,7,83
600,3,5,185
464,0,6,8
552,0,6,713
722,4,3,45
682,7,5,0
418,3,6,7
296,3,3,15
675,2,4,95
107,7,1,0
619,5,5,110
680,2,6,12
473,4,7,48
602,2,7,139
153,4,0,0
607,6,6,11
643,4,4,49
685,7,3,0
714,4,4,69
485,3,4,36
92,5,5,114
366,6,2,0
557,0,4,10
308,4,7,25
73,2,1,0
37,7,5,3
573,5,7,58
69,5,4,27
186,1,1,0
439,4,1,0
222,2,6,5
537,1,2,0
669,6,3,31
88,5,1,0
679,5,2,0
89,2,2,28
321,0,4,0
53,6,5,0
261,4,7,50
645,6,0,0
524,1,5,228
253,4,5,31
264,7,5,9
482,1,6,137
513,5,4,0
684,6,3,0
323,2,2,6
119,0,6,33
298,2,6,0
493,0,2,109
663,3,0,0
219,0,3,29
26,6,5,14
699,4,5,484
58,0,7,313
543,1,0,0
640,3,7,49
17,5,2,5
435,1,1,0
98,1,2,23
658,6,3,0
724,5,3,45
491,1,3,8
288,4,3,113
310,6,4,6
635,1,2,0
486,5,6,8
699,0,0,43
509,4,6,29
453,7,1,0
490,0,0,0
578,0,6,237
606,2,2,11
128,6,0,0
207,5,7,5
388,2,2,53
208,3,5,88
395,0,5,0
194,6,1,0
336,4,2,0
602,4,1,18
417,4,6,0
289,2,6,40
436,2,0,0
445,3,7,8
494,2,1,0
9,4,5,202
431,2,0,0
139,5,7,48
239,7,6,16
232,5,5,16
574,3,0,0
243,3,7,50
119,1,2,17
596,2,4,78
179,7,2,0
491,7,2,0
481,6,6,45
144,5,3,7
543,2,1,0
155,2,1,0
634,0,1,0
674,3,6,247
659,7,5,63
475,3,6,130
553,1,5,158
359,6,0,0
600,1,4,203
45,5,2,0
67,6,4,36
728,0,4,354
331,6,1,26
185,2,0,0
417,6,5,7
17,2,6,660
424,4,1,19
613,5,4,11
730,1,0,14
380,1,2,142
404,3,2,11
309,4,0,0
72,0,0,0
716,0,1,0
499,3,4,64
387,3,5,142
1,0,3,5
501,6,0,0
584,0,5,0
157,0,1,4
2,6,0,0
372,1,7,39
173,3,0,0
364,3,7,68
82,1,2,152
542,6,0,0
530,7,2,0
376,6,1,0
269,5,1,0
390,6,7,0
235,6,2,0
118,0,4,46
422,5,7,31
512,6,3,0
189,2,5,24
509,0,6,67
207,3,7,33
464,1,1,0
127,7,5,0
168,7,4,12
279,6,5,56
478,6,5,13
727,6,7,413
107,2,1,4
322,7,4,0
162,5,1,0
284,5,6,41
646,4,2,0
65,2,5,482
555,3,3,74
400,7,1,0
495,7,3,0
406,7,7,41
517,3,1,9
312,3,2,16
373,0,7,234
244,3,1,0
465,1,6,0
48,5,0,0
443,2,2,0
689,1,0,0
402,5,6,60
425,0,5,39
124,5,4,0
542,3,4,104
511,0,6,15
309,5,7,6
121,1,4,13
245,1,3,0
712,5,1,0
596,7,7,10
300,7,3,0
695,6,1,0
414,5,2,0
219,7,3,5
657,6,3,0
565,3,5,52
526,1,2,129
633,3,3,19
405,3,1,11
656,7,3,0
576,6,0,0
215,4,0,0
485,4,6,64
363,5,6,50
510,5,6,0
635,7,2,0
384,5,4,30
161,4,5,234
338,2,5,146
573,6,3,26
523,3,7,123
671,3,7,102
656,2,1,0
84,1,1,73
32,3,6,40
254,7,7,0
197,4,1,5
47,7,0,0
35,4,3,52
171,6,3,4
459,6,0,0
261,7,7,9
589,1,5,166
84,2,0,0
439,3,3,33
591,2,6,274
440,6,0,0
506,2,1,9
21,2,3,123
72,2,0,0
22,1,3,36
593,1,6,132
578,0,3,149
34,1,0,32
66,3,1,15
729,2,3,163
151,6,1,0
368,4,3,11
664,3,4,71
61,5,6,21
158,0,4,132
45,3,2,32
547,0,6,200
450,0,5,45
16,7,5,24
621,6,4,18
445,6,5,13
0,3,3,8
445,2,3,13
208,3,0,0
185,7,0,0
550,6,0,0
487,0,1,0
651,0,6,71
349,6,1,0
556,4,1,0
316,3,1,6
532,3,1,0
483,1,0,8
641,5,7,37
249,3,1,0
61,7,3,0
542,0,0,31
159,2,0,0
518,3,6,67
96,4,7,23
477,4,1,0
54,4,4,3
135,6,0,0
633,5,7,0
450,3,4,58
57,1,3,397
152,4,7,51
627,5,4,30
696,0,7,380
715,7,0,0
694,6,0,0
158,7,7,4
431,7,3,12
398,7,1,0
405,0,0,18
276,0,5,0
464,1,2,0
541,6,6,15
622,7,3,11
367,4,4,7
61,3,0,0
569,0,7,135
527,5,1,0
685,2,0,0
650,7,0,0
502,0,4,153
623,7,3,0
505,1,3,129
462,0,0,13
430,7,6,0
498,0,3,86
396,7,5,0
399,1,7,108
245,0,1,0
320,0,1,0
199,0,5,0
280,6,5,108
642,2,2,78
19,2,1,5
94,0,4,41
466,3,2,0
697,0,4,99
152,6,5,4
648,1,2,71
731,7,4,59
320,1,1,16
687,2,4,0
64,3,3,42
106,7,1,0
145,5,5,41
290,4,7,0
427,6,5,24
508,0,6,99
113,6,5,4
165,0,6,2213
30,1,6,3
660,1,7,12
29,2,6,0
142,6,7,17
296,7,1,0
485,6,3,0
167,6,2,0
644,7,6,19
344,4,2,0
616,6,4,18
537,3,6,0
27,6,4,0
292,1,4,9
62,4,1,169
645,2,4,146
285,5,2,5
723,1,2,163
509,7,5,9
6,7,4,0
255,6,7,9
127,6,1,0
515,0,3,0
503,7,6,22
591,1,1,0
121,6,4,0
621,6,0,0
242,4,5,22
337,4,0,0
198,2,3,0
677,6,1,0
50,1,1,0
241,2,7,58
295,4,0,0
318,3,1,6
707,1,0,0
176,3,1,0
317,2,3,20
286,3,2,18
162,7,3,0
124,7,5,0
5,3,0,0
302,5,4,9
47,0,1,3
194,4,1,8
202,6,2,0
457,4,7,90
249,7,3,0
285,3,0,0
174,3,7,0
446,3,4,25
390,6,5,18
258,4,2,0
465,6,7,0
59,3,1,42
255,6,6,67
347,6,5,6
403,7,2,0
651,7,6,12
272,3,7,14
74,6,1,0
315,0,3,20
75,4,1,0
633,4,1,0
57,3,3,205
122,2,0,7
391,4,0,0
5,4,0,0
339,4,7,17
708,6,2,0
223,3,7,5
97,2,1,13
380,1,0,0
558,6,0,0
221,5,6,0
221,5,2,0
649,4,7,192
597,4,0,0
670,2,3,204
123,3,0,0
3,1,1,0
647,2,2,108
700,2,6,2036
123,0,7,0
25,7,7,0
177,1,0,0
102,0,2,0
34,3,7,149
263,2,7,31
21,5,6,71
635,7,4,0
388,7,4,7
716,0,4,112
549,1,5,175
263,2,6,151
109,2,3,33
139,1,2,35
101,1,4,0
310,3,6,324
731,5,0,0
341,4,6,17
223,5,6,0
430,3,6,200
448,3,4,13
540,5,2,9
390,5,1,0
708,3,6,78
425,7,0,0
76,5,0,0
701,3,3,190
36,2,0,0
77,6,0,0
730,2,2,14
391,5,5,7
278,6,5,88
86,4,3,12
372,4,3,0
6,6,1,0
21,0,7,333
381,7,0,0
645,2,7,116
291,3,6,0
137,2,3,59
649,7,3,12
233,4,7,8
265,2,5,38
326,7,6,32
7,2,3,3
636,0,4,0
638,0,3,60
420,1,1,0
449,4,5,86
523,6,1,0
566,0,7,126
591,3,5,122
727,5,6,767
717,6,2,0
287,2,6,65
679,0,2,0
70,3,4,30
623,1,3,149
467,1,7,0
429,3,6,164
431,2,4,156
301,4,1,0
509,5,6,15
631,4,1,19
189,3,7,31
445,6,4,0
359,4,4,21
546,5,0,15
146,7,5,7
638,0,6,30
90,2,2,51
412,0,2,12
370,3,2,0
440,1,7,0
168,5,4,27
403,5,6,53
481,1,0,0
575,6,0,0
564,3,1,0
12,7,7,0
711,3,6,0
425,2,7,94
235,0,6,26
279,1,0,0
42,0,5,1021
355,2,6,125
268,3,7,5
140,0,6,910
716,3,4,268
313,7,2,6
412,3,7,43
48,3,7,15
562,1,1,0
233,3,4,13
460,3,5,125
475,7,7,138
393,5,6,0
340,5,6,6
534,5,7,0
597,7,3,17
316,2,2,10
21,2,6,454
577,7,7,0
202,3,4,12
276,1,3,5
575,2,7,142
162,0,0,4
521,4,4,47
160,2,0,4
353,1,1,0
443,0,7,0
205,5,5,48
396,6,0,0
709,0,5,13
628,2,7,49
403,2,5,78
729,7,7,23
556,4,2,0
34,2,4,674
566,4,5,100
166,6,6,32
223,2,2,0
148,6,7,0
274,0,6,0
33,2,0,3
65,3,0,0
578,0,0,0
712,1,0,0
684,1,3,86
525,4,6,257
488,7,6,0
243,1,5,9
624,6,6,78
515,6,1,0
702,5,6,471
326,3,6,71
36,1,0,11
633,3,7,0
680,5,7,0
418,7,2,0
591,2,7,88
501,1,1,8
33,2,4,326
523,0,6,176
210,7,3,0
246,7,3,0
307,0,0,0
678,3,1,0
110,5,4,10
101,7,6,0
16,4,0,0
92,5,2,6
680,1,6,12
194,1,3,28
77,7,3,0
534,4,0,0
511,2,4,15
95,2,4,41
347,3,0,0
619,6,4,57
47,0,6,32
573,4,7,587
226,2,4,0
528,3,3,135
386,5,6,23
344,5,6,0
445,1,4,33
528,2,5,430
700,0,1,0
589,2,1,0
474,6,3,0
117,5,6,6
705,5,7,43
366,4,3,120
542,1,4,120
545,5,0,0
146,4,6,11
100,3,5,6
232,4,2,0
495,5,2,8
410,3,1,12
254,6,3,14
581,5,6,17
209,2,4,101
661,5,6,0
110,2,1,0
458,2,7,61
82,0,0,12
427,5,3,75
571,0,1,52
700,2,7,134
126,1,6,4
301,1,5,373
413,2,1,7
422,4,6,19
683,5,4,0
342,0,4,10
488,1,4,0
296,6,4,6
626,6,0,0
701,0,5,990
116,5,2,4
88,0,7,225
315,4,1,32
391,4,5,11
374,2,2,120
361,4,3,74
164,0,6,2213
446,4,3,8
62,3,2,3
257,0,4,9
298,3,4,0
316,1,4,16
391,1,1,0
212,5,3,12
138,2,0,0
730,5,3,36
162,2,5,224
384,3,3,53
185,0,1,7
23,0,1,5
540,5,7,15
235,6,5,13
478,5,6,525
292,5,4,9
273,0,5,9
84,2,3,186
290,5,5,0
592,2,0,142
638,4,5,67
581,3,7,54
382,5,7,68
411,2,4,43
187,1,0,0
98,2,7,17
10,3,4,208
631,6,4,0
645,4,2,0
727,6,3,82
685,6,7,0
567,3,5,100
411,3,1,0
187,4,2,0
389,0,4,11
3,5,2,0
651,2,0,0
68,6,0,0
257,0,2,36
443,3,0,0
80,6,7,10
420,3,7,19
570,0,2,42
569,3,7,126
728,0,2,331
163,7,7,18
42,4,5,599
508,0,0,0
51,6,5,0
395,0,1,0
47,7,7,0
413,6,2,0
352,0,0,10
64,5,4,12
442,7,4,0
708,6,4,22
308,6,3,0
690,6,5,0
219,3,2,5
422,1,4,94
504,5,7,67
575,5,7,152
202,3,5,25
509,4,2,0
465,2,3,8
597,4,4,132
496,3,5,173
82,0,6,231
95,1,4,4
602,6,1,0
267,1,6,18
410,7,2,0
114,0,6,17
19,1,4,51
630,3,0,0
435,4,3,111
540,6,1,0
396,3,2,7
344,3,6,17
321,2,0,0
428,7,3,0
96,7,4,4
716,7,7,22
89,1,1,22
616,1,1,0
213,5,6,448
241,0,2,14
348,3,5,17
467,0,7,0
388,2,4,48
480,2,1,0
698,4,6,246
523,6,7,9
555,7,1,0
487,5,2,0
714,5,6,0
515,1,2,9
350,1,0,0
436,0,0,0
316,6,0,0
357,2,3,75
146,0,3,18
71,0,1,6
86,6,3,6
34,6,1,0
93,3,7,154
480,6,4,22
97,3,6,33
647,7,4,30
165,7,1,0
492,7,0,0
701,4,2,0
27,0,0,0
666,5,1,0
308,0,3,83
125,6,3,4
523,7,7,9
596,6,3,10
716,0,0,43
440,3,4,58
253,4,0,0
663,4,5,337
387,1,7,53
505,2,2,61
46,2,7,40
177,1,1,0
248,4,7,5
377,0,5,131
15,0,1,8
675,2,5,119
490,1,6,0
103,0,0,0
719,6,1,0
132,1,5,178
385,7,4,23
522,6,4,38
391,0,7,37
334,7,0,0
409,3,3,212
594,0,4,71
708,7,6,0
140,7,4,7
394,3,2,0
454,2,6,91
368,4,1,0
600,0,4,128
28,5,4,0
722,5,2,281
325,4,5,16
114,3,2,17
127,4,6,0
141,3,2,13
474,3,1,21
259,2,0,5
176,5,5,0
460,0,3,34
251,3,6,31
167,2,3,80
476,5,5,56
554,5,7,52
214,6,7,85
658,3,3,20
23,5,1,0
198,3,7,0
612,2,5,46
33,2,3,444
308,2,4,58
372,2,0,0
163,6,0,0
673,3,4,86
165,7,7,14
141,5,6,163
316,7,5,0
443,6,6,0
143,7,3,0
570,3,6,293
413,4,7,24
719,1,7,212
181,4,0,0
357,4,7,71
439,4,0,0
